time_x,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),apparent_temperature (°C),precipitation (mm),rain (mm),weather_code (wmo code),pressure_msl (hPa),surface_pressure (hPa),cloud_cover (%),wind_speed_10m (km/h),wind_direction_10m (°),soil_temperature_28_to_100cm (°C),soil_moisture_28_to_100cm (m³/m³),is_day (),direct_radiation (W/m²),daily_weather_code (wmo code),temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),sunrise (iso8601),sunset (iso8601),wind_speed_10m_max (km/h),wind_direction_10m_dominant (°)
2024-02-06 05:00:00,25.5,94,24.4,30.1,0.0,0.0,2,1012.4,1011.7,65,11.9,272,28.6,0.214,0,0.0,63,29.5,24.9,26.6,2024-02-06T05:50,2024-02-06T18:11,19.8,282
2024-02-06 06:00:00,25.2,95,24.4,30.2,0.6,0.6,53,1013.0,1012.3,93,9.1,252,28.6,0.214,1,0.0,63,29.5,24.9,26.6,2024-02-06T05:50,2024-02-06T18:11,19.8,282
2024-02-06 07:00:00,25.7,94,24.7,30.7,0.0,0.0,3,1013.4,1012.7,92,9.8,242,28.6,0.215,1,11.0,63,29.5,24.9,26.6,2024-02-06T05:50,2024-02-06T18:11,19.8,282
2024-02-06 08:00:00,27.3,85,24.6,31.6,0.2,0.2,51,1014.3,1013.6,40,15.0,291,28.6,0.217,1,98.0,63,29.5,24.9,26.6,2024-02-06T05:50,2024-02-06T18:11,19.8,282
2024-02-06 09:00:00,28.2,80,24.4,32.5,0.2,0.2,51,1014.2,1013.5,60,14.0,288,28.6,0.217,1,321.0,63,29.5,24.9,26.6,2024-02-06T05:50,2024-02-06T18:11,19.8,282
2024-02-06 10:00:00,28.8,77,24.3,32.9,0.1,0.1,51,1013.8,1013.1,59,15.8,287,28.6,0.217,1,295.0,63,29.5,24.9,26.6,2024-02-06T05:50,2024-02-06T18:11,19.8,282
2024-02-06 11:00:00,29.3,75,24.5,34.1,0.1,0.1,51,1013.2,1012.5,63,17.1,295,28.6,0.218,1,394.0,63,29.5,24.9,26.6,2024-02-06T05:50,2024-02-06T18:11,19.8,282
2024-02-06 12:00:00,29.5,75,24.6,34.6,0.2,0.2,51,1012.5,1011.8,66,19.8,295,28.6,0.218,1,578.0,63,29.5,24.9,26.6,2024-02-06T05:50,2024-02-06T18:11,19.8,282
2024-02-06 13:00:00,29.5,75,24.7,35.0,0.2,0.2,51,1011.9,1011.2,48,16.5,293,28.6,0.218,1,491.0,63,29.5,24.9,26.6,2024-02-06T05:50,2024-02-06T18:11,19.8,282
2024-02-06 14:00:00,27.7,84,24.8,32.4,2.4,2.4,61,1011.5,1010.8,79,13.5,279,28.6,0.219,1,117.0,63,29.5,24.9,26.6,2024-02-06T05:50,2024-02-06T18:11,19.8,282
2024-02-06 15:00:00,26.4,87,24.0,29.9,2.2,2.2,61,1011.0,1010.3,77,17.2,259,28.6,0.219,1,8.0,63,29.5,24.9,26.6,2024-02-06T05:50,2024-02-06T18:11,19.8,282
2024-02-06 16:00:00,26.3,94,25.2,31.9,0.9,0.9,53,1010.8,1010.1,42,8.2,285,28.6,0.219,1,34.0,63,29.5,24.9,26.6,2024-02-06T05:50,2024-02-06T18:11,19.8,282
2024-02-06 17:00:00,26.7,91,25.1,32.2,0.4,0.4,51,1011.1,1010.4,34,8.7,275,28.6,0.22,1,7.0,63,29.5,24.9,26.6,2024-02-06T05:50,2024-02-06T18:11,19.8,282
2024-02-06 18:00:00,26.5,92,25.1,31.7,0.2,0.2,51,1011.6,1010.9,59,11.1,295,28.6,0.22,1,2.0,63,29.5,24.9,26.6,2024-02-06T05:50,2024-02-06T18:11,19.8,282
2024-02-06 19:00:00,26.2,89,24.2,30.1,0.3,0.3,51,1012.5,1011.8,78,15.7,302,28.6,0.22,0,0.0,63,29.5,24.9,26.6,2024-02-06T05:50,2024-02-06T18:11,19.8,282
2024-02-06 20:00:00,26.3,90,24.5,31.9,0.0,0.0,1,1011.2,1010.5,32,5.5,238,28.6,0.221,0,0.0,63,29.5,24.9,26.6,2024-02-06T05:50,2024-02-06T18:11,19.8,282
2024-02-06 21:00:00,25.8,93,24.6,31.8,0.0,0.0,1,1012.4,1011.7,44,3.3,257,28.6,0.221,0,0.0,63,29.5,24.9,26.6,2024-02-06T05:50,2024-02-06T18:11,19.8,282
2024-02-06 22:00:00,26.0,93,24.7,31.9,0.0,0.0,2,1012.9,1012.2,51,3.8,253,28.6,0.221,0,0.0,63,29.5,24.9,26.6,2024-02-06T05:50,2024-02-06T18:11,19.8,282
2024-02-06 23:00:00,26.0,92,24.5,31.0,0.0,0.0,1,1012.4,1011.7,50,9.2,259,28.6,0.222,0,0.0,63,29.5,24.9,26.6,2024-02-06T05:50,2024-02-06T18:11,19.8,282
2024-02-07 00:00:00,25.6,91,24.0,30.0,0.5,0.5,53,1012.2,1011.5,86,11.2,272,28.6,0.222,0,0.0,63,29.4,24.1,26.3,2024-02-07T05:50,2024-02-07T18:11,18.5,269
2024-02-07 01:00:00,25.6,91,24.1,30.2,0.3,0.3,51,1012.1,1011.4,65,11.2,270,28.6,0.222,0,0.0,63,29.4,24.1,26.3,2024-02-07T05:50,2024-02-07T18:11,18.5,269
2024-02-07 02:00:00,25.4,91,23.7,29.6,0.4,0.4,51,1011.7,1011.0,90,11.3,263,28.6,0.223,0,0.0,63,29.4,24.1,26.3,2024-02-07T05:50,2024-02-07T18:11,18.5,269
2024-02-07 03:00:00,24.9,95,24.1,29.2,0.0,0.0,1,1010.9,1010.2,35,13.1,249,28.6,0.223,0,0.0,63,29.4,24.1,26.3,2024-02-07T05:50,2024-02-07T18:11,18.5,269
2024-02-07 04:00:00,24.6,96,23.9,29.3,0.0,0.0,1,1011.0,1010.3,36,9.0,254,28.6,0.223,0,0.0,63,29.4,24.1,26.3,2024-02-07T05:50,2024-02-07T18:11,18.5,269
2024-02-07 05:00:00,24.3,97,23.8,29.4,0.0,0.0,1,1011.3,1010.6,37,5.7,235,28.6,0.224,0,0.0,63,29.4,24.1,26.3,2024-02-07T05:50,2024-02-07T18:11,18.5,269
2024-02-07 06:00:00,24.1,97,23.6,29.3,0.0,0.0,1,1011.6,1010.9,44,4.0,243,28.6,0.224,1,0.0,63,29.4,24.1,26.3,2024-02-07T05:50,2024-02-07T18:11,18.5,269
2024-02-07 07:00:00,25.5,93,24.2,30.9,0.0,0.0,3,1012.4,1011.7,97,5.9,284,28.6,0.224,1,30.0,63,29.4,24.1,26.3,2024-02-07T05:50,2024-02-07T18:11,18.5,269
2024-02-07 08:00:00,26.2,88,24.1,31.3,0.3,0.3,51,1013.1,1012.4,100,7.5,253,28.6,0.224,1,9.0,63,29.4,24.1,26.3,2024-02-07T05:50,2024-02-07T18:11,18.5,269
2024-02-07 09:00:00,27.1,85,24.4,32.3,0.0,0.0,2,1013.2,1012.5,61,8.2,255,28.6,0.225,1,55.0,63,29.4,24.1,26.3,2024-02-07T05:50,2024-02-07T18:11,18.5,269
2024-02-07 10:00:00,28.2,78,24.1,32.6,0.0,0.0,2,1013.1,1012.4,70,12.2,272,28.6,0.225,1,166.0,63,29.4,24.1,26.3,2024-02-07T05:50,2024-02-07T18:11,18.5,269
2024-02-07 11:00:00,29.1,74,24.1,33.5,0.0,0.0,2,1012.7,1012.0,73,14.3,280,28.6,0.225,1,331.0,63,29.4,24.1,26.3,2024-02-07T05:50,2024-02-07T18:11,18.5,269
2024-02-07 12:00:00,29.0,71,23.3,33.1,0.1,0.1,51,1012.1,1011.4,56,17.4,292,28.6,0.225,1,333.0,63,29.4,24.1,26.3,2024-02-07T05:50,2024-02-07T18:11,18.5,269
2024-02-07 13:00:00,29.3,70,23.3,33.0,0.0,0.0,2,1011.2,1010.5,62,18.5,303,28.6,0.225,1,371.0,63,29.4,24.1,26.3,2024-02-07T05:50,2024-02-07T18:11,18.5,269
2024-02-07 14:00:00,29.4,73,24.0,34.1,0.0,0.0,3,1010.2,1009.5,90,16.2,307,28.6,0.226,1,454.0,63,29.4,24.1,26.3,2024-02-07T05:50,2024-02-07T18:11,18.5,269
2024-02-07 15:00:00,29.4,72,23.9,33.7,0.0,0.0,2,1009.5,1008.8,67,15.3,304,28.6,0.226,1,429.0,63,29.4,24.1,26.3,2024-02-07T05:50,2024-02-07T18:11,18.5,269
2024-02-07 16:00:00,28.1,77,23.7,31.5,0.4,0.4,51,1009.7,1009.0,88,16.5,290,28.6,0.226,1,270.0,63,29.4,24.1,26.3,2024-02-07T05:50,2024-02-07T18:11,18.5,269
2024-02-07 17:00:00,26.6,88,24.5,32.0,1.1,1.1,55,1010.3,1009.6,100,6.6,221,28.6,0.226,1,61.0,63,29.4,24.1,26.3,2024-02-07T05:50,2024-02-07T18:11,18.5,269
2024-02-07 18:00:00,25.4,91,23.8,30.4,3.2,3.2,63,1011.3,1010.6,58,6.3,167,28.6,0.226,1,14.0,63,29.4,24.1,26.3,2024-02-07T05:50,2024-02-07T18:11,18.5,269
2024-02-07 19:00:00,24.9,96,24.2,30.2,0.1,0.1,51,1011.7,1011.0,34,5.7,162,28.6,0.226,0,0.0,63,29.4,24.1,26.3,2024-02-07T05:50,2024-02-07T18:11,18.5,269
2024-02-07 20:00:00,24.2,96,23.4,28.2,0.3,0.3,51,1011.8,1011.1,92,11.5,122,28.6,0.226,0,0.0,63,29.4,24.1,26.3,2024-02-07T05:50,2024-02-07T18:11,18.5,269
2024-02-07 21:00:00,24.6,94,23.6,29.2,0.1,0.1,51,1012.3,1011.6,95,8.8,109,28.6,0.227,0,0.0,63,29.4,24.1,26.3,2024-02-07T05:50,2024-02-07T18:11,18.5,269
2024-02-07 22:00:00,24.7,95,23.9,30.2,0.1,0.1,51,1012.8,1012.1,100,3.6,127,28.6,0.227,0,0.0,63,29.4,24.1,26.3,2024-02-07T05:50,2024-02-07T18:11,18.5,269
2024-02-07 23:00:00,24.8,94,23.8,30.4,0.0,0.0,3,1012.3,1011.6,92,2.6,146,28.6,0.227,0,0.0,63,29.4,24.1,26.3,2024-02-07T05:50,2024-02-07T18:11,18.5,269
2024-02-08 00:00:00,24.8,95,24.0,30.3,0.2,0.2,51,1012.0,1011.3,100,3.8,131,28.6,0.228,0,0.0,53,30.5,23.1,26.8,2024-02-08T05:50,2024-02-08T18:11,12.7,212
2024-02-08 01:00:00,24.6,98,24.3,30.5,0.1,0.1,51,1011.7,1011.0,100,2.3,219,28.6,0.228,0,0.0,53,30.5,23.1,26.8,2024-02-08T05:50,2024-02-08T18:11,12.7,212
2024-02-08 02:00:00,24.7,96,24.0,30.4,0.1,0.1,51,1010.5,1009.8,38,2.5,180,28.5,0.228,0,0.0,53,30.5,23.1,26.8,2024-02-08T05:50,2024-02-08T18:11,12.7,212
2024-02-08 03:00:00,24.3,99,24.0,30.0,0.0,0.0,2,1010.5,1009.8,51,2.5,172,28.5,0.228,0,0.0,53,30.5,23.1,26.8,2024-02-08T05:50,2024-02-08T18:11,12.7,212
2024-02-08 04:00:00,23.9,98,23.5,29.1,0.0,0.0,2,1010.5,1009.8,63,4.0,175,28.5,0.229,0,0.0,53,30.5,23.1,26.8,2024-02-08T05:50,2024-02-08T18:11,12.7,212
2024-02-08 05:00:00,23.6,97,23.2,28.6,0.0,0.0,1,1010.6,1009.9,40,4.0,170,28.5,0.229,0,0.0,53,30.5,23.1,26.8,2024-02-08T05:50,2024-02-08T18:11,12.7,212
2024-02-08 06:00:00,23.1,98,22.8,28.0,0.0,0.0,1,1011.2,1010.5,42,3.2,180,28.5,0.229,1,0.0,53,30.5,23.1,26.8,2024-02-08T05:50,2024-02-08T18:11,12.7,212
2024-02-08 07:00:00,24.6,96,23.9,29.8,0.0,0.0,0,1011.6,1010.9,18,5.4,176,28.5,0.229,1,43.0,53,30.5,23.1,26.8,2024-02-08T05:50,2024-02-08T18:11,12.7,212
2024-02-08 08:00:00,26.9,87,24.5,32.2,0.0,0.0,1,1011.9,1011.2,27,6.9,171,28.5,0.23,1,225.0,53,30.5,23.1,26.8,2024-02-08T05:50,2024-02-08T18:11,12.7,212
2024-02-08 09:00:00,28.5,78,24.2,34.1,0.0,0.0,0,1011.9,1011.2,18,4.0,175,28.5,0.23,1,460.0,53,30.5,23.1,26.8,2024-02-08T05:50,2024-02-08T18:11,12.7,212
2024-02-08 10:00:00,29.6,70,23.6,36.5,0.1,0.1,51,1012.0,1011.3,23,1.1,72,28.5,0.23,1,600.0,53,30.5,23.1,26.8,2024-02-08T05:50,2024-02-08T18:11,12.7,212
2024-02-08 11:00:00,30.2,68,23.6,37.3,0.3,0.3,51,1011.8,1011.1,39,4.7,360,28.5,0.23,1,704.0,53,30.5,23.1,26.8,2024-02-08T05:50,2024-02-08T18:11,12.7,212
2024-02-08 12:00:00,30.5,66,23.6,37.9,0.2,0.2,51,1010.9,1010.2,28,5.8,360,28.5,0.23,1,793.0,53,30.5,23.1,26.8,2024-02-08T05:50,2024-02-08T18:11,12.7,212
2024-02-08 13:00:00,30.3,71,24.4,37.5,0.2,0.2,51,1010.4,1009.7,14,10.4,358,28.5,0.23,1,830.0,53,30.5,23.1,26.8,2024-02-08T05:50,2024-02-08T18:11,12.7,212
2024-02-08 14:00:00,30.0,74,24.9,37.0,0.0,0.0,1,1009.4,1008.7,21,10.1,360,28.5,0.23,1,699.0,53,30.5,23.1,26.8,2024-02-08T05:50,2024-02-08T18:11,12.7,212
2024-02-08 15:00:00,28.6,76,24.0,33.4,0.4,0.4,51,1009.2,1008.5,53,12.7,353,28.5,0.23,1,493.0,53,30.5,23.1,26.8,2024-02-08T05:50,2024-02-08T18:11,12.7,212
2024-02-08 16:00:00,28.4,81,24.8,34.2,0.8,0.8,53,1009.0,1008.3,9,5.4,290,28.5,0.231,1,418.0,53,30.5,23.1,26.8,2024-02-08T05:50,2024-02-08T18:11,12.7,212
2024-02-08 17:00:00,28.4,81,24.7,34.1,0.0,0.0,0,1009.3,1008.6,20,5.8,277,28.5,0.231,1,203.0,53,30.5,23.1,26.8,2024-02-08T05:50,2024-02-08T18:11,12.7,212
2024-02-08 18:00:00,27.4,81,23.9,32.0,0.4,0.4,51,1010.5,1009.8,43,9.8,208,28.5,0.231,1,53.0,53,30.5,23.1,26.8,2024-02-08T05:50,2024-02-08T18:11,12.7,212
2024-02-08 19:00:00,25.8,89,23.9,30.4,0.1,0.1,51,1011.0,1010.3,18,9.8,197,28.5,0.231,0,0.0,53,30.5,23.1,26.8,2024-02-08T05:50,2024-02-08T18:11,12.7,212
2024-02-08 20:00:00,26.7,87,24.3,31.9,0.0,0.0,0,1010.8,1010.1,8,7.5,197,28.5,0.23,0,0.0,53,30.5,23.1,26.8,2024-02-08T05:50,2024-02-08T18:11,12.7,212
2024-02-08 21:00:00,26.3,90,24.5,31.8,0.0,0.0,0,1011.7,1011.0,14,5.8,187,28.5,0.231,0,0.0,53,30.5,23.1,26.8,2024-02-08T05:50,2024-02-08T18:11,12.7,212
2024-02-08 22:00:00,26.0,90,24.3,31.4,0.0,0.0,0,1012.2,1011.5,5,5.6,195,28.5,0.231,0,0.0,53,30.5,23.1,26.8,2024-02-08T05:50,2024-02-08T18:11,12.7,212
2024-02-08 23:00:00,25.6,90,23.8,30.8,0.0,0.0,0,1012.2,1011.5,11,5.2,192,28.5,0.231,0,0.0,53,30.5,23.1,26.8,2024-02-08T05:50,2024-02-08T18:11,12.7,212
2024-02-09 00:00:00,25.2,90,23.4,30.2,0.0,0.0,0,1011.9,1011.2,18,4.7,176,28.5,0.231,0,0.0,61,30.7,24.3,27.3,2024-02-09T05:50,2024-02-09T18:11,13.5,320
2024-02-09 01:00:00,24.9,90,23.2,29.8,0.0,0.0,0,1011.3,1010.6,16,4.7,180,28.5,0.231,0,0.0,61,30.7,24.3,27.3,2024-02-09T05:50,2024-02-09T18:11,13.5,320
2024-02-09 02:00:00,24.6,91,23.1,29.6,0.0,0.0,0,1010.4,1009.7,2,4.0,190,28.5,0.231,0,0.0,61,30.7,24.3,27.3,2024-02-09T05:50,2024-02-09T18:11,13.5,320
2024-02-09 03:00:00,24.3,92,22.9,29.0,0.0,0.0,0,1010.3,1009.6,4,5.0,210,28.5,0.231,0,0.0,61,30.7,24.3,27.3,2024-02-09T05:50,2024-02-09T18:11,13.5,320
2024-02-09 04:00:00,24.7,89,22.7,29.6,0.0,0.0,0,1010.7,1010.0,3,2.7,247,28.5,0.232,0,0.0,61,30.7,24.3,27.3,2024-02-09T05:50,2024-02-09T18:11,13.5,320
2024-02-09 05:00:00,25.5,83,22.5,30.5,0.0,0.0,0,1010.8,1010.1,1,1.1,252,28.5,0.232,0,0.0,61,30.7,24.3,27.3,2024-02-09T05:50,2024-02-09T18:11,13.5,320
2024-02-09 06:00:00,24.5,91,23.0,29.2,0.0,0.0,0,1011.4,1010.7,8,5.2,348,28.5,0.232,1,0.0,61,30.7,24.3,27.3,2024-02-09T05:50,2024-02-09T18:11,13.5,320
2024-02-09 07:00:00,27.0,86,24.6,32.9,0.0,0.0,0,1011.7,1011.0,2,3.7,11,28.5,0.232,1,53.0,61,30.7,24.3,27.3,2024-02-09T05:50,2024-02-09T18:11,13.5,320
2024-02-09 08:00:00,28.9,79,24.9,35.1,0.0,0.0,0,1012.2,1011.5,12,3.3,41,28.5,0.232,1,245.0,61,30.7,24.3,27.3,2024-02-09T05:50,2024-02-09T18:11,13.5,320
2024-02-09 09:00:00,29.6,72,24.0,34.2,0.0,0.0,1,1012.6,1011.9,23,10.0,13,28.5,0.232,1,418.0,61,30.7,24.3,27.3,2024-02-09T05:50,2024-02-09T18:11,13.5,320
2024-02-09 10:00:00,30.0,70,23.9,35.6,0.1,0.1,51,1012.6,1011.9,8,7.9,3,28.5,0.232,1,493.0,61,30.7,24.3,27.3,2024-02-09T05:50,2024-02-09T18:11,13.5,320
2024-02-09 11:00:00,30.7,68,24.2,36.9,0.0,0.0,0,1012.0,1011.3,6,12.4,8,28.5,0.232,1,716.0,61,30.7,24.3,27.3,2024-02-09T05:50,2024-02-09T18:11,13.5,320
2024-02-09 12:00:00,30.1,74,24.9,37.1,0.9,0.9,53,1011.4,1010.7,35,13.3,357,28.5,0.232,1,837.0,61,30.7,24.3,27.3,2024-02-09T05:50,2024-02-09T18:11,13.5,320
2024-02-09 13:00:00,30.4,73,24.9,37.1,0.3,0.3,51,1010.5,1009.8,18,13.2,343,28.5,0.232,1,738.0,61,30.7,24.3,27.3,2024-02-09T05:50,2024-02-09T18:11,13.5,320
2024-02-09 14:00:00,30.2,71,24.2,36.4,0.2,0.2,51,1009.7,1009.0,35,13.5,326,28.5,0.232,1,759.0,61,30.7,24.3,27.3,2024-02-09T05:50,2024-02-09T18:11,13.5,320
2024-02-09 15:00:00,30.1,72,24.6,35.8,0.2,0.2,51,1008.8,1008.1,16,11.0,319,28.6,0.232,1,568.0,61,30.7,24.3,27.3,2024-02-09T05:50,2024-02-09T18:11,13.5,320
2024-02-09 16:00:00,29.6,75,24.7,34.4,0.0,0.0,1,1008.1,1007.4,20,12.0,316,28.6,0.232,1,367.0,61,30.7,24.3,27.3,2024-02-09T05:50,2024-02-09T18:11,13.5,320
2024-02-09 17:00:00,28.9,74,23.9,33.2,0.1,0.1,51,1008.9,1008.2,51,11.5,319,28.6,0.232,1,228.0,61,30.7,24.3,27.3,2024-02-09T05:50,2024-02-09T18:11,13.5,320
2024-02-09 18:00:00,28.3,78,24.2,33.5,0.0,0.0,2,1009.9,1009.2,50,7.4,313,28.6,0.232,1,51.0,61,30.7,24.3,27.3,2024-02-09T05:50,2024-02-09T18:11,13.5,320
2024-02-09 19:00:00,26.6,85,23.8,31.4,1.4,1.4,61,1011.6,1010.9,100,7.7,242,28.6,0.232,0,0.0,61,30.7,24.3,27.3,2024-02-09T05:50,2024-02-09T18:11,13.5,320
2024-02-09 20:00:00,26.1,92,24.7,31.9,0.2,0.2,51,1012.0,1011.3,69,5.4,274,28.6,0.232,0,0.0,61,30.7,24.3,27.3,2024-02-09T05:50,2024-02-09T18:11,13.5,320
2024-02-09 21:00:00,25.9,96,25.3,32.4,0.3,0.3,51,1012.8,1012.1,100,2.9,240,28.6,0.232,0,0.0,61,30.7,24.3,27.3,2024-02-09T05:50,2024-02-09T18:11,13.5,320
2024-02-09 22:00:00,25.2,96,24.5,31.2,1.9,1.9,61,1013.7,1013.0,70,2.9,210,28.6,0.232,0,0.0,61,30.7,24.3,27.3,2024-02-09T05:50,2024-02-09T18:11,13.5,320
2024-02-09 23:00:00,24.6,98,24.3,29.1,0.3,0.3,51,1014.0,1013.3,100,11.5,194,28.6,0.232,0,0.0,61,30.7,24.3,27.3,2024-02-09T05:50,2024-02-09T18:11,13.5,320
2024-02-10 00:00:00,24.1,95,23.3,28.7,0.8,0.8,53,1013.1,1012.4,35,7.5,235,28.6,0.232,0,0.0,65,29.3,23.5,26.1,2024-02-10T05:50,2024-02-10T18:10,18.1,281
2024-02-10 01:00:00,24.1,95,23.3,28.9,0.0,0.0,1,1012.4,1011.7,25,5.9,194,28.6,0.232,0,0.0,65,29.3,23.5,26.1,2024-02-10T05:50,2024-02-10T18:10,18.1,281
2024-02-10 02:00:00,24.0,95,23.2,28.9,0.0,0.0,0,1011.8,1011.1,7,4.3,204,28.6,0.232,0,0.0,65,29.3,23.5,26.1,2024-02-10T05:50,2024-02-10T18:10,18.1,281
2024-02-10 03:00:00,24.1,94,23.1,28.9,0.0,0.0,0,1011.4,1010.7,2,5.1,219,28.6,0.232,0,0.0,65,29.3,23.5,26.1,2024-02-10T05:50,2024-02-10T18:10,18.1,281
2024-02-10 04:00:00,23.9,96,23.1,28.9,0.0,0.0,0,1011.2,1010.5,9,3.7,241,28.6,0.232,0,0.0,65,29.3,23.5,26.1,2024-02-10T05:50,2024-02-10T18:10,18.1,281
2024-02-10 05:00:00,23.5,97,22.9,28.2,0.0,0.0,1,1011.8,1011.1,30,4.8,243,28.6,0.232,0,0.0,65,29.3,23.5,26.1,2024-02-10T05:50,2024-02-10T18:10,18.1,281
2024-02-10 06:00:00,23.8,95,22.9,28.6,0.0,0.0,1,1012.4,1011.7,36,4.2,239,28.6,0.233,1,0.0,65,29.3,23.5,26.1,2024-02-10T05:50,2024-02-10T18:10,18.1,281
2024-02-10 07:00:00,25.7,90,23.9,31.3,0.2,0.2,51,1013.0,1012.3,76,2.9,330,28.6,0.233,1,42.0,65,29.3,23.5,26.1,2024-02-10T05:50,2024-02-10T18:10,18.1,281
2024-02-10 08:00:00,28.0,83,24.9,33.0,0.2,0.2,51,1013.9,1013.2,49,11.5,309,28.6,0.234,1,173.0,65,29.3,23.5,26.1,2024-02-10T05:50,2024-02-10T18:10,18.1,281
2024-02-10 09:00:00,27.4,83,24.2,31.6,5.8,5.8,63,1014.4,1013.7,64,14.3,309,28.6,0.234,1,168.0,65,29.3,23.5,26.1,2024-02-10T05:50,2024-02-10T18:10,18.1,281
2024-02-10 10:00:00,28.5,80,24.7,33.1,0.2,0.2,51,1014.4,1013.7,80,15.9,298,28.6,0.234,1,370.0,65,29.3,23.5,26.1,2024-02-10T05:50,2024-02-10T18:10,18.1,281
2024-02-10 11:00:00,28.4,79,24.4,32.3,0.1,0.1,51,1013.8,1013.1,34,17.3,293,28.6,0.234,1,284.0,65,29.3,23.5,26.1,2024-02-10T05:50,2024-02-10T18:10,18.1,281
2024-02-10 12:00:00,29.3,77,24.9,34.9,0.5,0.5,53,1013.1,1012.4,73,17.7,299,28.6,0.234,1,589.0,65,29.3,23.5,26.1,2024-02-10T05:50,2024-02-10T18:10,18.1,281
2024-02-10 13:00:00,29.0,77,24.6,33.9,0.1,0.1,51,1012.3,1011.6,64,18.1,301,28.6,0.234,1,549.0,65,29.3,23.5,26.1,2024-02-10T05:50,2024-02-10T18:10,18.1,281
2024-02-10 14:00:00,28.8,77,24.5,33.6,0.1,0.1,51,1011.5,1010.8,54,17.6,313,28.6,0.234,1,453.0,65,29.3,23.5,26.1,2024-02-10T05:50,2024-02-10T18:10,18.1,281
2024-02-10 15:00:00,28.7,79,24.7,33.0,0.2,0.2,51,1011.2,1010.5,38,17.7,308,28.6,0.234,1,412.0,65,29.3,23.5,26.1,2024-02-10T05:50,2024-02-10T18:10,18.1,281
2024-02-10 16:00:00,28.3,78,24.1,31.9,0.1,0.1,51,1010.5,1009.8,71,17.4,304,28.6,0.234,1,232.0,65,29.3,23.5,26.1,2024-02-10T05:50,2024-02-10T18:10,18.1,281
2024-02-10 17:00:00,26.0,92,24.7,31.4,8.5,8.5,65,1011.3,1010.6,100,8.0,262,28.7,0.234,1,75.0,65,29.3,23.5,26.1,2024-02-10T05:50,2024-02-10T18:10,18.1,281
2024-02-10 18:00:00,25.3,96,24.6,30.8,0.6,0.6,53,1012.0,1011.3,100,6.6,261,28.7,0.234,1,25.0,65,29.3,23.5,26.1,2024-02-10T05:50,2024-02-10T18:10,18.1,281
2024-02-10 19:00:00,25.5,94,24.5,30.6,0.1,0.1,51,1012.7,1012.0,100,9.4,247,28.7,0.234,0,0.0,65,29.3,23.5,26.1,2024-02-10T05:50,2024-02-10T18:10,18.1,281
2024-02-10 20:00:00,25.3,91,23.7,30.2,0.0,0.0,1,1013.2,1012.5,36,6.8,212,28.7,0.235,0,0.0,65,29.3,23.5,26.1,2024-02-10T05:50,2024-02-10T18:10,18.1,281
2024-02-10 21:00:00,24.9,92,23.6,29.6,0.0,0.0,1,1013.8,1013.1,34,7.6,225,28.7,0.235,0,0.0,65,29.3,23.5,26.1,2024-02-10T05:50,2024-02-10T18:10,18.1,281
2024-02-10 22:00:00,24.7,93,23.6,29.5,0.0,0.0,1,1014.4,1013.7,41,7.5,235,28.7,0.235,0,0.0,65,29.3,23.5,26.1,2024-02-10T05:50,2024-02-10T18:10,18.1,281
2024-02-10 23:00:00,24.7,93,23.5,29.5,0.0,0.0,2,1014.3,1013.6,55,7.1,255,28.7,0.235,0,0.0,65,29.3,23.5,26.1,2024-02-10T05:50,2024-02-10T18:10,18.1,281
2024-02-11 00:00:00,25.3,91,23.7,30.1,0.0,0.0,2,1013.9,1013.2,63,7.7,281,28.7,0.235,0,0.0,63,29.8,24.9,26.9,2024-02-11T05:51,2024-02-11T18:10,21.2,281
2024-02-11 01:00:00,25.0,93,23.8,29.6,2.8,2.8,63,1013.5,1012.8,100,8.7,300,28.7,0.235,0,0.0,63,29.8,24.9,26.9,2024-02-11T05:51,2024-02-11T18:10,21.2,281
2024-02-11 02:00:00,25.3,92,24.0,30.2,0.6,0.6,53,1012.8,1012.1,100,8.3,270,28.7,0.235,0,0.0,63,29.8,24.9,26.9,2024-02-11T05:51,2024-02-11T18:10,21.2,281
2024-02-11 03:00:00,24.9,94,23.9,29.5,2.0,2.0,61,1012.5,1011.8,85,9.7,274,28.7,0.236,0,0.0,63,29.8,24.9,26.9,2024-02-11T05:51,2024-02-11T18:10,21.2,281
2024-02-11 04:00:00,24.9,96,24.1,29.5,0.0,0.0,1,1012.1,1011.4,46,10.8,274,28.7,0.236,0,0.0,63,29.8,24.9,26.9,2024-02-11T05:51,2024-02-11T18:10,21.2,281
2024-02-11 05:00:00,25.1,93,23.9,29.3,0.1,0.1,51,1012.5,1011.8,84,12.2,268,28.7,0.236,0,0.0,63,29.8,24.9,26.9,2024-02-11T05:51,2024-02-11T18:10,21.2,281
2024-02-11 06:00:00,24.9,94,24.0,29.4,0.4,0.4,51,1012.8,1012.1,47,10.8,255,28.7,0.236,1,0.0,63,29.8,24.9,26.9,2024-02-11T05:51,2024-02-11T18:10,21.2,281
2024-02-11 07:00:00,25.1,93,23.9,29.0,0.1,0.1,51,1013.8,1013.1,96,14.9,285,28.7,0.236,1,30.0,63,29.8,24.9,26.9,2024-02-11T05:51,2024-02-11T18:10,21.2,281
