time_x,wave_height (m),wave_height_max (m),wave_direction (°),wave_direction_dominant (°),wave_period (s),wave_period_max (s),wind_wave_height (m),wind_wave_height_max (m),wind_wave_direction (°),wind_wave_direction_dominant (°),swell_wave_height (m),swell_wave_height_max (m),swell_wave_direction (°),swell_wave_direction_dominant (°)
2024-02-25 12:00:00,0.58,0.82,329,326,3.8,4.4,0.38,0.66,308,300,0.44,0.6,345,341
2024-02-25 13:00:00,0.6,0.82,327,326,3.7,4.4,0.46,0.66,312,300,0.4,0.6,348,341
2024-02-25 14:00:00,0.62,0.82,325,326,3.65,4.4,0.48,0.66,308,300,0.4,0.6,348,341
2024-02-25 15:00:00,0.66,0.82,322,326,3.65,4.4,0.5,0.66,305,300,0.42,0.6,348,341
2024-02-25 16:00:00,0.68,0.82,320,326,3.65,4.4,0.52,0.66,301,300,0.42,0.6,348,341
2024-02-25 17:00:00,0.72,0.82,319,326,3.75,4.4,0.56,0.66,302,300,0.44,0.6,347,341
2024-02-25 18:00:00,0.78,0.82,318,326,3.85,4.4,0.62,0.66,304,300,0.44,0.6,347,341
2024-02-25 19:00:00,0.82,0.82,317,326,3.95,4.4,0.66,0.66,305,300,0.46,0.6,346,341
2024-02-25 20:00:00,0.78,0.82,317,326,4.0,4.4,0.58,0.66,301,300,0.5,0.6,341,341
2024-02-25 21:00:00,0.76,0.82,318,326,4.0,4.4,0.52,0.66,297,300,0.54,0.6,337,341
2024-02-25 22:00:00,0.72,0.82,318,326,4.0,4.4,0.44,0.66,293,300,0.58,0.6,332,341
2024-02-25 23:00:00,0.7,0.82,318,326,4.0,4.4,0.42,0.66,290,300,0.56,0.6,333,341
2024-02-26 00:00:00,0.68,0.68,317,328,3.95,4.35,0.42,0.42,287,289,0.54,0.54,333,334
2024-02-26 01:00:00,0.66,0.68,317,328,3.95,4.35,0.4,0.42,284,289,0.52,0.54,334,334
2024-02-26 02:00:00,0.64,0.68,317,328,3.9,4.35,0.38,0.42,283,289,0.52,0.54,333,334
2024-02-26 03:00:00,0.64,0.68,316,328,3.9,4.35,0.38,0.42,283,289,0.5,0.54,333,334
2024-02-26 04:00:00,0.62,0.68,316,328,3.9,4.35,0.36,0.42,282,289,0.5,0.54,332,334
2024-02-26 05:00:00,0.58,0.68,321,328,4.0,4.35,0.28,0.42,285,289,0.5,0.54,332,334
2024-02-26 06:00:00,0.56,0.68,325,328,4.15,4.35,0.2,0.42,287,289,0.5,0.54,331,334
2024-02-26 07:00:00,0.52,0.68,330,328,4.25,4.35,0.12,0.42,290,289,0.5,0.54,331,334
2024-02-26 08:00:00,0.5,0.68,331,328,4.3,4.35,0.08,0.42,253,289,0.48,0.54,332,334
2024-02-26 09:00:00,0.48,0.68,333,328,4.35,4.35,0.04,0.42,217,289,0.48,0.54,333,334
2024-02-26 10:00:00,0.46,0.68,334,328,4.35,4.35,0.0,0.42,180,289,0.46,0.54,334,334
2024-02-26 11:00:00,0.44,0.68,335,328,4.35,4.35,0.02,0.42,229,289,0.44,0.54,335,334
2024-02-26 12:00:00,0.44,0.68,336,328,4.35,4.35,0.02,0.42,277,289,0.44,0.54,336,334
2024-02-26 13:00:00,0.42,0.68,337,328,4.3,4.35,0.04,0.42,326,289,0.42,0.54,337,334
2024-02-26 14:00:00,0.42,0.68,338,328,4.3,4.35,0.06,0.42,329,289,0.4,0.54,338,334
2024-02-26 15:00:00,0.4,0.68,338,328,4.25,4.35,0.08,0.42,332,289,0.4,0.54,338,334
2024-02-26 16:00:00,0.4,0.68,339,328,4.15,4.35,0.1,0.42,335,289,0.38,0.54,339,334
2024-02-26 17:00:00,0.38,0.68,336,328,3.95,4.35,0.1,0.42,327,289,0.36,0.54,337,334
2024-02-26 18:00:00,0.36,0.68,334,328,3.7,4.35,0.12,0.42,318,289,0.34,0.54,335,334
2024-02-26 19:00:00,0.34,0.68,331,328,3.5,4.35,0.12,0.42,310,289,0.32,0.54,333,334
2024-02-26 20:00:00,0.34,0.68,331,328,3.45,4.35,0.12,0.42,299,289,0.32,0.54,333,334
2024-02-26 21:00:00,0.32,0.68,331,328,3.45,4.35,0.1,0.42,288,289,0.32,0.54,333,334
2024-02-26 22:00:00,0.32,0.68,331,328,3.45,4.35,0.1,0.42,277,289,0.32,0.54,333,334
2024-02-26 23:00:00,0.32,0.68,332,328,3.45,4.35,0.08,0.42,268,289,0.32,0.54,333,334
2024-02-27 00:00:00,0.3,0.42,332,336,3.5,4.0,0.08,0.26,260,305,0.3,0.4,333,339
2024-02-27 01:00:00,0.3,0.42,333,336,3.5,4.0,0.06,0.26,251,305,0.3,0.4,333,339
2024-02-27 02:00:00,0.3,0.42,334,336,3.5,4.0,0.04,0.26,227,305,0.3,0.4,334,339
2024-02-27 03:00:00,0.28,0.42,335,336,3.55,4.0,0.02,0.26,204,305,0.28,0.4,335,339
2024-02-27 04:00:00,0.28,0.42,336,336,3.55,4.0,0.0,0.26,180,305,0.28,0.4,336,339
2024-02-27 05:00:00,0.28,0.42,337,336,3.55,4.0,0.0,0.26,180,305,0.28,0.4,337,339
2024-02-27 06:00:00,0.26,0.42,338,336,3.55,4.0,0.0,0.26,180,305,0.26,0.4,338,339
2024-02-27 07:00:00,0.26,0.42,339,336,3.55,4.0,0.0,0.26,180,305,0.26,0.4,339,339
2024-02-27 08:00:00,0.26,0.42,339,336,3.55,4.0,0.0,0.26,180,305,0.26,0.4,339,339
2024-02-27 09:00:00,0.24,0.42,340,336,3.55,4.0,0.0,0.26,180,305,0.24,0.4,340,339
2024-02-27 10:00:00,0.24,0.42,340,336,3.55,4.0,0.0,0.26,180,305,0.24,0.4,340,339
2024-02-27 11:00:00,0.24,0.42,341,336,3.6,4.0,0.02,0.26,226,305,0.24,0.4,341,339
2024-02-27 12:00:00,0.24,0.42,341,336,3.65,4.0,0.02,0.26,273,305,0.24,0.4,341,339
2024-02-27 13:00:00,0.24,0.42,342,336,3.6,4.0,0.04,0.26,319,305,0.24,0.4,342,339
2024-02-27 14:00:00,0.28,0.42,340,336,3.35,4.0,0.12,0.26,323,305,0.24,0.4,342,339
2024-02-27 15:00:00,0.3,0.42,339,336,3.05,4.0,0.18,0.26,328,305,0.22,0.4,343,339
2024-02-27 16:00:00,0.34,0.42,337,336,2.9,4.0,0.26,0.26,332,305,0.22,0.4,343,339
2024-02-27 17:00:00,0.36,0.42,335,336,3.0,4.0,0.26,0.26,324,305,0.26,0.4,343,339
2024-02-27 18:00:00,0.4,0.42,334,336,3.25,4.0,0.26,0.26,317,305,0.3,0.4,343,339
2024-02-27 19:00:00,0.42,0.42,332,336,3.5,4.0,0.26,0.26,309,305,0.34,0.4,343,339
2024-02-27 20:00:00,0.42,0.42,333,336,3.65,4.0,0.22,0.26,298,305,0.36,0.4,341,339
2024-02-27 21:00:00,0.4,0.42,333,336,3.75,4.0,0.16,0.26,288,305,0.38,0.4,339,339
2024-02-27 22:00:00,0.4,0.42,334,336,3.85,4.0,0.12,0.26,277,305,0.4,0.4,337,339
2024-02-27 23:00:00,0.4,0.42,336,336,4.0,4.0,0.1,0.26,272,305,0.4,0.4,338,339
2024-02-28 00:00:00,0.38,0.62,337,332,4.15,4.75,0.08,0.44,267,293,0.38,0.5,339,347
2024-02-28 01:00:00,0.38,0.62,339,332,4.25,4.75,0.06,0.44,262,293,0.38,0.5,340,347
2024-02-28 02:00:00,0.38,0.62,340,332,4.3,4.75,0.08,0.44,268,293,0.38,0.5,342,347
2024-02-28 03:00:00,0.38,0.62,340,332,4.35,4.75,0.1,0.44,274,293,0.36,0.5,343,347
2024-02-28 04:00:00,0.38,0.62,341,332,4.4,4.75,0.12,0.44,280,293,0.36,0.5,345,347
2024-02-28 05:00:00,0.4,0.62,342,332,4.55,4.75,0.12,0.44,285,293,0.38,0.5,346,347
2024-02-28 06:00:00,0.4,0.62,344,332,4.65,4.75,0.14,0.44,289,293,0.38,0.5,348,347
2024-02-28 07:00:00,0.42,0.62,345,332,4.75,4.75,0.14,0.44,294,293,0.4,0.5,349,347
2024-02-28 08:00:00,0.44,0.62,343,332,4.7,4.75,0.16,0.44,295,293,0.4,0.5,349,347
2024-02-28 09:00:00,0.44,0.62,342,332,4.6,4.75,0.2,0.44,297,293,0.4,0.5,350,347
2024-02-28 10:00:00,0.46,0.62,340,332,4.45,4.75,0.22,0.44,298,293,0.4,0.5,350,347
2024-02-28 11:00:00,0.48,0.62,338,332,4.35,4.75,0.26,0.44,298,293,0.4,0.5,350,347
2024-02-28 12:00:00,0.5,0.62,335,332,4.2,4.75,0.28,0.44,299,293,0.42,0.5,349,347
2024-02-28 13:00:00,0.52,0.62,333,332,4.1,4.75,0.32,0.44,299,293,0.42,0.5,349,347
2024-02-28 14:00:00,0.54,0.62,330,332,4.0,4.75,0.36,0.44,300,293,0.42,0.5,350,347
2024-02-28 15:00:00,0.58,0.62,328,332,3.9,4.75,0.4,0.44,300,293,0.42,0.5,351,347
2024-02-28 16:00:00,0.6,0.62,325,332,3.85,4.75,0.44,0.44,301,293,0.42,0.5,352,347
2024-02-28 17:00:00,0.6,0.62,324,332,3.9,4.75,0.44,0.44,299,293,0.42,0.5,350,347
2024-02-28 18:00:00,0.62,0.62,324,332,3.95,4.75,0.42,0.44,298,293,0.44,0.5,349,347
2024-02-28 19:00:00,0.62,0.62,323,332,4.05,4.75,0.42,0.44,296,293,0.44,0.5,347,347
2024-02-28 20:00:00,0.62,0.62,323,332,4.1,4.75,0.4,0.44,291,293,0.46,0.5,345,347
2024-02-28 21:00:00,0.6,0.62,323,332,4.1,4.75,0.38,0.44,285,293,0.48,0.5,344,347
2024-02-28 22:00:00,0.6,0.62,323,332,4.15,4.75,0.36,0.44,280,293,0.5,0.5,342,347
2024-02-28 23:00:00,0.6,0.62,323,332,4.2,4.75,0.34,0.44,277,293,0.5,0.5,341,347
2024-02-29 00:00:00,0.58,0.64,323,331,4.25,5.35,0.32,0.48,275,292,0.5,0.52,339,343
2024-02-29 01:00:00,0.58,0.64,323,331,4.3,5.35,0.3,0.48,272,292,0.5,0.52,338,343
2024-02-29 02:00:00,0.58,0.64,324,331,4.3,5.35,0.3,0.48,270,292,0.5,0.52,338,343
2024-02-29 03:00:00,0.56,0.64,324,331,4.35,5.35,0.28,0.48,268,292,0.5,0.52,339,343
2024-02-29 04:00:00,0.56,0.64,325,331,4.45,5.35,0.28,0.48,266,292,0.5,0.52,339,343
2024-02-29 05:00:00,0.54,0.64,330,331,4.75,5.35,0.22,0.48,262,292,0.5,0.52,340,343
2024-02-29 06:00:00,0.54,0.64,336,331,5.1,5.35,0.14,0.48,258,292,0.52,0.52,340,343
2024-02-29 07:00:00,0.52,0.64,341,331,5.35,5.35,0.08,0.48,254,292,0.52,0.52,341,343
2024-02-29 08:00:00,0.52,0.64,340,331,5.35,5.35,0.12,0.48,265,292,0.5,0.52,342,343
2024-02-29 09:00:00,0.52,0.64,339,331,5.2,5.35,0.16,0.48,275,292,0.5,0.52,344,343
2024-02-29 10:00:00,0.52,0.64,338,331,5.05,5.35,0.2,0.48,286,292,0.48,0.52,345,343
2024-02-29 11:00:00,0.54,0.64,337,331,4.9,5.35,0.24,0.48,295,292,0.48,0.52,345,343
2024-02-29 12:00:00,0.54,0.64,335,331,4.7,5.35,0.3,0.48,303,292,0.46,0.52,345,343
2024-02-29 13:00:00,0.56,0.64,334,331,4.5,5.35,0.34,0.48,312,292,0.46,0.52,345,343
2024-02-29 14:00:00,0.58,0.64,333,331,4.3,5.35,0.38,0.48,313,292,0.44,0.52,346,343
2024-02-29 15:00:00,0.62,0.64,331,331,4.1,5.35,0.44,0.48,314,292,0.44,0.52,347,343
2024-02-29 16:00:00,0.64,0.64,330,331,4.0,5.35,0.48,0.48,315,292,0.42,0.52,348,343
2024-02-29 17:00:00,0.62,0.64,330,331,4.0,5.35,0.44,0.48,310,292,0.42,0.52,347,343
2024-02-29 18:00:00,0.58,0.64,330,331,4.1,5.35,0.38,0.48,306,292,0.44,0.52,347,343
2024-02-29 19:00:00,0.56,0.64,330,331,4.15,5.35,0.34,0.48,301,292,0.44,0.52,346,343
2024-02-29 20:00:00,0.54,0.64,330,331,4.15,5.35,0.32,0.48,297,292,0.44,0.52,345,343
2024-02-29 21:00:00,0.52,0.64,329,331,4.15,5.35,0.28,0.48,292,292,0.42,0.52,344,343
2024-02-29 22:00:00,0.5,0.64,329,331,4.1,5.35,0.26,0.48,288,292,0.42,0.52,343,343
2024-02-29 23:00:00,0.5,0.64,329,331,4.05,5.35,0.26,0.48,288,292,0.42,0.52,343,343
